,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),Mean,min_yield,max_yield,Soil texture,LAT,SIMUID_1,Sand,Silt,Clay,variable,Yield
14964,Ivanovice,C180,VOP,15,120.0,10.0,above-ground biomass,20.68,17.01,26.27,,,,,,,2012,20.79
14965,Ivanovice,C180,VOP,21,0.0,0.0,above-ground biomass,17.896250000000002,13.12,22.27,,,,,,,2012,17.96
14966,Lukavec,C180,VOP,15,120.0,10.0,above-ground biomass,21.508750000000003,14.18,28.95,sandy loam,49.56,28035.0,65.0,25.0,10.0,2012,25.62
14968,Lukavec,C180,VOP,21,0.0,0.0,above-ground biomass,13.78375,7.25,18.56,sandy loam,49.56,28035.0,65.0,25.0,10.0,2012,17.97
14986,Uherský Ostroh,C100,variety testing,NPK,105.0,0.0,grain,8.846533333333333,4.3602,13.631,loam,48.99,28781.0,40.0,40.0,20.0,2012,7.851800000000001
14988,,,,,,,,,3.7599173306797438,7.078291772766229,,,,,,,2012,4.10416419189035
14989,Kroměříž,WWHT,norf,,100.0,12.5,grain,7.0964375,3.9099999999999997,9.477500000000001,loam,49.28,28776.0,40.0,40.0,20.0,2013,6.961499999999999
14991,Kroměříž,WWHT,mono,all,150.0,0.0,grain,5.7173125,2.9325000000000006,7.48,loam,49.28,28776.0,40.0,40.0,20.0,2013,5.1765
14993,Kroměříž,BARL,norf,0,0.0,12.5,grain,5.8596875,3.8080000000000003,7.964499999999999,loam,49.28,28776.0,40.0,40.0,20.0,2013,5.218999999999999
14995,Kroměříž,BARL,norf,30,30.0,12.5,grain,6.143906250000001,4.318,7.819999999999999,loam,49.28,28776.0,40.0,40.0,20.0,2013,5.712
14997,Kroměříž,BARL,norf,60,60.0,12.5,grain,6.04775,4.2924999999999995,7.6160000000000005,loam,49.28,28776.0,40.0,40.0,20.0,2013,4.947
14999,Kroměříž,BARL,mono,0,0.0,0.0,grain,3.9865,1.8444999999999998,5.7205,loam,49.28,28776.0,40.0,40.0,20.0,2013,3.2385
15001,Kroměříž,BARL,mono,60,60.0,0.0,grain,4.94965625,3.145,6.885,loam,49.28,28776.0,40.0,40.0,20.0,2013,4.972499999999999
15003,Kroměříž,BARL,mono,90,90.0,0.0,grain,5.069187499999999,3.3405,7.0889999999999995,loam,49.28,28776.0,40.0,40.0,20.0,2013,4.811
15005,Hněvčeves,BARL,106,OS1,60.0,0.0,grain,6.130522647058823,3.4978729411764697,8.831694117647059,clay loam,50.31,26449.0,35.0,30.0,35.0,2013,4.524611764705883
15007,Hněvčeves,WWHT,140,71,0.0,0.0,grain,5.46573,4.1839,7.120799999999999,clay loam,50.31,26449.0,35.0,30.0,35.0,2013,5.074
15009,Hněvčeves,WWHT,140,opt,100.0,10.0,grain,8.043293333333333,6.9316,10.530700000000001,clay loam,50.31,26449.0,35.0,30.0,35.0,2013,7.224
15011,Kostelec,WWHT,140,71,0.0,0.0,grain,4.670755555555555,3.7840000000000003,5.805,sandy loam,50.13,26787.0,65.0,25.0,10.0,2013,5.805
15013,Kostelec,WWHT,140,opt,100.0,10.0,grain,7.83268888888889,6.8198,9.3224,sandy loam,50.13,26787.0,65.0,25.0,10.0,2013,7.5680000000000005
15015,Pernolec,WWHT,140,71,0.0,0.0,grain,2.97646,1.9694,4.2741999999999996,sandy loam,49.77,23110.0,65.0,25.0,10.0,2013,2.7778
15017,Pernolec,WWHT,140,opt,100.0,10.0,grain,5.46702,4.4117999999999995,6.7940000000000005,sandy loam,49.77,23110.0,65.0,25.0,10.0,2013,4.4117999999999995
15019,Humpolec,WWHT,140,71,0.0,0.0,grain,3.0486999999999997,2.0382000000000002,3.9474,sandy loam,49.56,27956.0,65.0,25.0,10.0,2013,3.8871999999999995
15020,Humpolec,WWHT,140,opt,100.0,10.0,grain,6.2264,4.6096,7.774399999999999,sandy loam,49.56,27956.0,65.0,25.0,10.0,2013,6.467199999999999
15035,Hněvčeves,BARL,140,71,0.0,0.0,grain,3.7417166666666657,1.7457999999999998,5.8996,clay loam,50.31,26449.0,35.0,30.0,35.0,2013,4.0248
15037,Hněvčeves,BARL,140,opt,60.0,10.0,grain,6.072316666666667,2.3392,7.74,clay loam,50.31,26449.0,35.0,30.0,35.0,2013,6.6306
15039,Kostelec,BARL,140,71,0.0,0.0,grain,3.1811400000000005,1.6683999999999999,4.0935999999999995,sandy loam,50.13,26787.0,65.0,25.0,10.0,2013,3.2508
15041,Kostelec,BARL,140,opt,60.0,10.0,grain,5.41284,3.0272,6.7940000000000005,sandy loam,50.13,26787.0,65.0,25.0,10.0,2013,6.7940000000000005
15049,Žabčice,BARL,DP23-mono,0,0.0,0.0,grain,3.9454999999999996,1.7594999999999998,6.341,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,4.641
15051,Žabčice,BARL,DP23-mono,30,30.0,0.0,grain,4.923,2.533,7.344,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,5.763
15053,Žabčice,BARL,DP23-mono,60,60.0,0.0,grain,5.4655,2.771,7.5735,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,6.426
15055,Žabčice,BARL,DP23-mono,90,90.0,0.0,grain,5.512999999999999,2.8899999999999997,7.497,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,4.9895
15057,Žabčice,WWHT,DP23-mono,0,0.0,0.0,grain,5.654766666666668,1.2665,9.061,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,7.939
15059,Žabčice,WWHT,DP23-mono,100,100.0,0.0,grain,6.014600000000001,0.935,9.01,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,6.9445
15061,Žabčice,C100,DP23-mono,0,0.0,25.0,grain,6.76304,2.8895999999999997,12.2292,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,5.2459999999999996
15063,Žabčice,C100,DP23-mono,120,120.0,25.0,grain,7.377653333333333,2.6144,12.556,clay loam,49.02,27913.0,35.0,30.0,35.0,2013,5.891
15065,Ivanovice,WWHT,DP04-mono,111+112,120.0,0.0,grain,5.610066666666666,2.2704,8.2302,,,,,,,2013,6.252199999999999
15066,Ivanovice,BARL,DP04-mono,211+212,50.0,0.0,grain,5.54542111111111,2.1672,8.0668,,,,,,,2013,5.5556
15067,Horažďovice,BARL,AZP,0,0.0,0.0,grain,2.3591504999999997,1.4730019999999997,3.0788,loamy sand,49.34,23089.0,82.0,13.0,5.0,2013,1.4730019999999997
15069,Horažďovice,BARL,AZP,FYM.,0.0,10.0,grain,2.8513806666666666,1.9197226666666667,3.9044,loamy sand,49.34,23089.0,82.0,13.0,5.0,2013,1.9197226666666667
15071,Horažďovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.544351,3.0185999999999997,5.675999999999999,loamy sand,49.34,23089.0,82.0,13.0,5.0,2013,3.9272039999999997
15073,Chrastava,BARL,AZP,0,0.0,0.0,grain,1.9312359436435123,1.4706,2.3564000000000003,loamy sand,50.82,26459.0,82.0,13.0,5.0,2013,1.6017437745740497
15075,Chrastava,BARL,AZP,FYM.,0.0,10.0,grain,2.3943651376146793,1.4276,3.2766,loamy sand,50.82,26459.0,82.0,13.0,5.0,2013,2.5856605504587167
15077,Chrastava,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.071262046745304,3.1958481869812143,4.9879999999999995,loamy sand,50.82,26459.0,82.0,13.0,5.0,2013,3.1958481869812143
15079,Jaroměřice,BARL,AZP,0,0.0,0.0,grain,2.753695,1.4276,4.214,clay loam,49.1,27966.0,35.0,30.0,35.0,2013,2.6727799999999995
15082,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,grain,2.8598048148148143,1.4534,4.1882,clay loam,49.1,27966.0,35.0,30.0,35.0,2013,3.0198192592592585
15085,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.568099444444445,2.5456,5.595997777777779,clay loam,49.1,27966.0,35.0,30.0,35.0,2013,5.595997777777779
15094,Lípa,BARL,AZP,0,0.0,0.0,grain,2.0309074267985263,1.3124297071941051,3.0788,sandy loam,49.56,27951.0,65.0,25.0,10.0,2013,1.3124297071941051
15097,Lípa,BARL,AZP,FYM.,0.0,10.0,grain,1.9652221543533062,1.1352,2.924,sandy loam,49.56,27951.0,65.0,25.0,10.0,2013,1.2990886174132246
15100,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.800661915842545,3.9806476633701764,6.0286,sandy loam,49.56,27951.0,65.0,25.0,10.0,2013,3.9806476633701764
15103,Pusté Jakartice,BARL,AZP,0,0.0,0.0,grain,2.5712764713804717,1.8571058855218856,3.1734,loam,49.98,29745.0,40.0,40.0,20.0,2013,1.8571058855218856
15105,Pusté Jakartice,BARL,AZP,FYM.,0.0,10.0,grain,3.6336484614814815,3.019193845925926,4.3172,loam,49.98,29745.0,40.0,40.0,20.0,2013,3.019193845925926
15107,Pusté Jakartice,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,5.340612740740741,4.4376,6.570399999999999,loam,49.98,29745.0,40.0,40.0,20.0,2013,4.695650962962964
15112,Staňkov,BARL,AZP,0,0.0,0.0,grain,2.296035074626866,0.7998000000000001,3.4314,loam,49.55,23179.0,40.0,40.0,20.0,2013,2.2095402985074624
15114,Staňkov,BARL,AZP,FYM.,0.0,10.0,grain,2.550465671641791,0.8083999999999999,3.7754,loam,49.55,23179.0,40.0,40.0,20.0,2013,2.358662686567164
15116,Staňkov,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.298167611940299,2.3994,6.2866,loam,49.55,23179.0,40.0,40.0,20.0,2013,4.817270447761194
15118,Hradec n. Svit.,BARL,AZP,0,0.0,0.0,grain,2.2408033653846156,1.1544134615384616,2.9412,loam,49.73,26472.0,40.0,40.0,20.0,2013,1.1544134615384616
15121,Hradec n. Svit.,BARL,AZP,FYM.,0.0,10.0,grain,2.551254807692308,1.5620192307692307,3.3884,loam,49.73,26472.0,40.0,40.0,20.0,2013,1.5620192307692307
15124,Hradec n. Svit.,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.566256997863249,3.1118279914529925,5.8394,loam,49.73,26472.0,40.0,40.0,20.0,2013,3.1118279914529925
15127,Uherský Ostroh,BARL,AZP,0,0.0,0.0,grain,2.6969427083333333,1.663170833333333,3.6206,loam,48.99,28781.0,40.0,40.0,20.0,2013,1.663170833333333
15128,Uherský Ostroh,BARL,AZP,FYM.,0.0,10.0,grain,3.477170833333333,2.3072833333333334,4.1624,loam,48.99,28781.0,40.0,40.0,20.0,2013,2.3072833333333334
15129,Uherský Ostroh,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,4.575454166666667,4.0161999999999995,5.0998,loam,48.99,28781.0,40.0,40.0,20.0,2013,4.842816666666668
15130,Věrovany,BARL,AZP,0,0.0,0.0,grain,4.532618913857679,3.7668,5.9082,loam,49.47,28776.0,40.0,40.0,20.0,2013,4.112475655430712
15132,Věrovany,BARL,AZP,FYM.,0.0,10.0,grain,5.189697690387017,4.4273907615480645,6.235,loam,49.47,28776.0,40.0,40.0,20.0,2013,4.4273907615480645
15134,Věrovany,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,5.317117415730337,4.008269662921348,6.5188,loam,49.47,28776.0,40.0,40.0,20.0,2013,4.008269662921348
15136,Vysoká,BARL,AZP,0,0.0,0.0,grain,1.6445351851851853,1.4964,1.9951999999999999,loam,49.64,21991.0,40.0,40.0,20.0,2013,1.5471407407407405
15138,Vysoká,BARL,AZP,FYM.,0.0,10.0,grain,1.8784653703703704,1.7027999999999999,2.3392,loam,49.64,21991.0,40.0,40.0,20.0,2013,1.7260614814814816
15140,Vysoká,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,3.0236057407407406,2.5714,3.5862,loam,49.64,21991.0,40.0,40.0,20.0,2013,3.047222962962963
15142,Žatec,BARL,AZP,0,0.0,0.0,grain,3.3323899999999997,2.8294,3.87,clay loam,50.3,24818.0,35.0,30.0,35.0,2013,3.25896
15143,Žatec,BARL,AZP,FYM.,0.0,10.0,grain,3.823925333333333,3.2422,4.5494,clay loam,50.3,24818.0,35.0,30.0,35.0,2013,3.7545013333333324
15144,Žatec,BARL,AZP,N3P3K3+FYM,60.0,10.0,grain,5.00658175,3.4829999999999997,6.627527,clay loam,50.3,24818.0,35.0,30.0,35.0,2013,6.627527
15145,Horažďovice,BARL,AZP,0,0.0,0.0,straw ,2.1451136363636363,1.5652,2.8982,loamy sand,49.34,23089.0,82.0,13.0,5.0,2013,1.7950545454545455
15147,Horažďovice,BARL,AZP,FYM.,0.0,10.0,straw ,2.456433636363636,1.6729345454545455,3.3712,loamy sand,49.34,23089.0,82.0,13.0,5.0,2013,1.6729345454545455
15149,Horažďovice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,4.3478375,2.709,6.492999999999999,loamy sand,49.34,23089.0,82.0,13.0,5.0,2013,4.224749999999999
15151,Chrastava,BARL,AZP,0,0.0,0.0,straw ,1.9209475098296198,0.8858,2.4939999999999998,loamy sand,50.82,26459.0,82.0,13.0,5.0,2013,2.08519003931848
15153,Chrastava,BARL,AZP,FYM.,0.0,10.0,straw ,2.0694340462290004,0.8513999999999999,2.7176,loamy sand,50.82,26459.0,82.0,13.0,5.0,2013,2.249136184916001
15155,Chrastava,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.6730548254497792,2.9412,4.859,loamy sand,50.82,26459.0,82.0,13.0,5.0,2013,3.366019301799118
15157,Jaroměřice,BARL,AZP,0,0.0,0.0,straw ,2.0157444444444446,1.1438000000000001,2.9326,clay loam,49.1,27966.0,35.0,30.0,35.0,2013,2.025777777777778
15160,Jaroměřice,BARL,AZP,FYM.,0.0,10.0,straw ,2.1901333333333333,1.2642,3.2077999999999998,clay loam,49.1,27966.0,35.0,30.0,35.0,2013,2.2245333333333335
15163,Jaroměřice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.4321166666666665,2.0984,5.3234,clay loam,49.1,27966.0,35.0,30.0,35.0,2013,3.2794666666666665
15172,Lípa,BARL,AZP,0,0.0,0.0,straw ,1.0763345258871437,0.9255381035485747,1.1438000000000001,sandy loam,49.56,27951.0,65.0,25.0,10.0,2013,0.9255381035485747
15175,Lípa,BARL,AZP,FYM.,0.0,10.0,straw ,1.2772563408958697,1.0756253635834787,1.5136,sandy loam,49.56,27951.0,65.0,25.0,10.0,2013,1.0756253635834787
15178,Lípa,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.17563630017452,2.4768,4.2741999999999996,sandy loam,49.56,27951.0,65.0,25.0,10.0,2013,3.00174520069808
15181,Pusté Jakartice,BARL,AZP,0,0.0,0.0,straw ,1.934509191919192,1.4103999999999999,2.242636767676767,loam,49.98,29745.0,40.0,40.0,20.0,2013,2.242636767676767
15183,Pusté Jakartice,BARL,AZP,FYM.,0.0,10.0,straw ,2.2133055555555554,1.2211999999999998,2.8207999999999998,loam,49.98,29745.0,40.0,40.0,20.0,2013,2.515022222222222
15185,Pusté Jakartice,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.496377777777778,2.5627999999999997,4.7299999999999995,loam,49.98,29745.0,40.0,40.0,20.0,2013,3.631111111111111
15190,Staňkov,BARL,AZP,0,0.0,0.0,straw ,1.3700634328358208,0.46440000000000003,2.6401999999999997,loam,49.55,23179.0,40.0,40.0,20.0,2013,1.6532537313432836
15192,Staňkov,BARL,AZP,FYM.,0.0,10.0,straw ,1.8819559701492536,0.4386,4.558,loam,49.55,23179.0,40.0,40.0,20.0,2013,1.4992238805970148
15194,Staňkov,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.91595223880597,0.9116000000000001,7.4218,loam,49.55,23179.0,40.0,40.0,20.0,2013,3.83020895522388
15196,Hradec n. Svit.,BARL,AZP,0,0.0,0.0,straw ,1.6921458479020979,1.333,2.2445999999999997,loam,49.73,26472.0,40.0,40.0,20.0,2013,1.5397833916083914
15199,Hradec n. Svit.,BARL,AZP,FYM.,0.0,10.0,straw ,1.9259307837995339,1.3760000000000001,2.8552,loam,49.73,26472.0,40.0,40.0,20.0,2013,1.6149231351981352
15202,Hradec n. Svit.,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.8657183760683758,2.3392,4.9364,loam,49.73,26472.0,40.0,40.0,20.0,2013,4.669873504273505
15205,Uherský Ostroh,BARL,AZP,0,0.0,0.0,straw ,2.6956541193181818,1.9676164772727274,3.6291999999999995,loam,48.99,28781.0,40.0,40.0,20.0,2013,1.9676164772727274
15206,Uherský Ostroh,BARL,AZP,FYM.,0.0,10.0,straw ,4.084890056818182,3.2594,5.6932,loam,48.99,28781.0,40.0,40.0,20.0,2013,3.7061602272727274
15207,Uherský Ostroh,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,4.68869902935606,4.214,5.332,loam,48.99,28781.0,40.0,40.0,20.0,2013,4.934596117424242
15208,Věrovany,BARL,AZP,0,0.0,0.0,straw ,3.7692706332992847,3.0272,5.3406,loam,49.47,28776.0,40.0,40.0,20.0,2013,3.6648825331971393
15210,Věrovany,BARL,AZP,FYM.,0.0,10.0,straw ,4.305387078651686,3.6635999999999997,5.4352,loam,49.47,28776.0,40.0,40.0,20.0,2013,4.261348314606742
15212,Věrovany,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.817290943139257,4.1194,6.4758000000000004,loam,49.47,28776.0,40.0,40.0,20.0,2013,6.32716377255703
15214,Vysoká,BARL,AZP,0,0.0,0.0,straw ,1.2097333333333333,0.4701333333333334,1.7372,loam,49.64,21991.0,40.0,40.0,20.0,2013,0.4701333333333334
15216,Vysoká,BARL,AZP,FYM.,0.0,10.0,straw ,1.4319,0.5503999999999999,1.9951999999999999,loam,49.64,21991.0,40.0,40.0,20.0,2013,0.5503999999999999
15218,Vysoká,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.0752166666666665,1.6626666666666667,3.8871999999999995,loam,49.64,21991.0,40.0,40.0,20.0,2013,1.6626666666666667
15220,Žatec,BARL,AZP,0,0.0,0.0,straw ,1.61042525,1.384901,1.7372,clay loam,50.3,24818.0,35.0,30.0,35.0,2013,1.384901
15221,Žatec,BARL,AZP,FYM.,0.0,10.0,straw ,1.9282226136363634,1.5380904545454543,2.4768,clay loam,50.3,24818.0,35.0,30.0,35.0,2013,1.5380904545454543
15222,Žatec,BARL,AZP,N3P3K3+FYM,60.0,10.0,straw ,2.7636109772727275,2.5112,3.0822439090909097,clay loam,50.3,24818.0,35.0,30.0,35.0,2013,3.0822439090909097
16099,Čáslav,WWHT,VOP,15,120.0,10.0,grain,6.523714285714286,4.9106,9.2622,loam,49.89,21891.0,40.0,40.0,20.0,2013,7.481999999999999
16100,Čáslav,WWHT,VOP,15,120.0,10.0,straw,6.631538461538461,4.11,11.61,loam,49.89,21891.0,40.0,40.0,20.0,2013,5.43
16101,Čáslav,WWHT,VOP,21,0.0,0.0,grain,4.639085714285714,2.0554,6.9574,loam,49.89,21891.0,40.0,40.0,20.0,2013,6.381199999999999
16102,Čáslav,WWHT,VOP,21,0.0,0.0,straw,3.7192307692307693,1.34,6.36,loam,49.89,21891.0,40.0,40.0,20.0,2013,2.81
16103,Ivanovice,WWHT,VOP,15,120.0,10.0,grain,6.882646153846154,2.4596,9.786800000000001,,,,,,,2013,7.490600000000001
16104,Ivanovice,WWHT,VOP,15,120.0,10.0,straw,9.502727272727272,2.8,12.17,,,,,,,2013,10.04
16105,Ivanovice,WWHT,VOP,21,0.0,0.0,grain,4.509046153846153,2.4854000000000003,6.518799999999999,,,,,,,2013,5.418
16106,Ivanovice,WWHT,VOP,21,0.0,0.0,straw,5.94,2.63,10.22,,,,,,,2013,6.94
16107,Lukavec,WWHT,VOP,15,120.0,10.0,grain,6.258342857142856,4.6182,8.0668,sandy loam,49.56,28035.0,65.0,25.0,10.0,2013,6.063
16109,Lukavec,WWHT,VOP,15,120.0,10.0,straw,7.342307692307694,2.58,12.13,sandy loam,49.56,28035.0,65.0,25.0,10.0,2013,5.32
16111,Lukavec,WWHT,VOP,21,0.0,0.0,grain,2.8994285714285715,1.6425999999999998,6.002800000000001,sandy loam,49.56,28035.0,65.0,25.0,10.0,2013,3.096
16113,Lukavec,WWHT,VOP,21,0.0,0.0,straw,3.62923076923077,1.2,6.69,sandy loam,49.56,28035.0,65.0,25.0,10.0,2013,2.66
16115,Čáslav,C180,VOP,15,120.0,10.0,above-ground biomass,19.58625,15.04,24.86,loam,49.89,21891.0,40.0,40.0,20.0,2013,18.88
16116,Čáslav,C180,VOP,21,0.0,0.0,above-ground biomass,13.682500000000001,10.59,17.37,loam,49.89,21891.0,40.0,40.0,20.0,2013,13.0
16117,Ivanovice,C180,VOP,15,120.0,10.0,above-ground biomass,20.68,17.01,26.27,,,,,,,2013,26.27
16118,Ivanovice,C180,VOP,21,0.0,0.0,above-ground biomass,17.896250000000002,13.12,22.27,,,,,,,2013,21.2
16119,Lukavec,C180,VOP,15,120.0,10.0,above-ground biomass,21.508750000000003,14.18,28.95,sandy loam,49.56,28035.0,65.0,25.0,10.0,2013,14.18
16121,Lukavec,C180,VOP,21,0.0,0.0,above-ground biomass,13.78375,7.25,18.56,sandy loam,49.56,28035.0,65.0,25.0,10.0,2013,10.16
16123,Praha - Ruzyně,WWHT,hony i-IV,0 (110),0.0,0.0,grain,5.393781249999999,2.8899999999999997,7.8625,clay loam,50.09,21682.0,35.0,30.0,35.0,2013,5.779999999999999
16125,Praha - Ruzyně,WWHT,hony i-IV,0 (110),0.0,0.0,straw,3.1037260433529914,1.2644765957446809,5.47,clay loam,50.09,21682.0,35.0,30.0,35.0,2013,2.43
16127,Praha - Ruzyně,WWHT,hony i-IV,N4P2K2 (160),90.0,0.0,grain,6.9809394007284915,4.1225,9.326709692028986,clay loam,50.09,21682.0,35.0,30.0,35.0,2013,6.4855
16129,Praha - Ruzyně,WWHT,hony i-IV,N4P2K2 (160),90.0,0.0,straw,4.727935588189949,1.66,6.286458333333334,clay loam,50.09,21682.0,35.0,30.0,35.0,2013,4.0
16139,Uherský Ostroh,C100,variety testing,NPK,105.0,0.0,grain,8.846533333333333,4.3602,13.631,loam,48.99,28781.0,40.0,40.0,20.0,2013,5.2546
16141,,,,,,,,,3.7599173306797438,7.078291772766229,,,,,,,2013,4.5771747648244325
16142,Kroměříž,WWHT,norf,,100.0,12.5,grain,7.0964375,3.9099999999999997,9.477500000000001,loam,49.28,28776.0,40.0,40.0,20.0,2014,8.2875
16144,Kroměříž,WWHT,mono,all,150.0,0.0,grain,5.7173125,2.9325000000000006,7.48,loam,49.28,28776.0,40.0,40.0,20.0,2014,7.2845
16146,Kroměříž,BARL,norf,0,0.0,12.5,grain,5.8596875,3.8080000000000003,7.964499999999999,loam,49.28,28776.0,40.0,40.0,20.0,2014,5.873499999999999
16148,Kroměříž,BARL,norf,30,30.0,12.5,grain,6.143906250000001,4.318,7.819999999999999,loam,49.28,28776.0,40.0,40.0,20.0,2014,6.069
16150,Kroměříž,BARL,norf,60,60.0,12.5,grain,6.04775,4.2924999999999995,7.6160000000000005,loam,49.28,28776.0,40.0,40.0,20.0,2014,5.907500000000001
16152,Kroměříž,BARL,mono,0,0.0,0.0,grain,3.9865,1.8444999999999998,5.7205,loam,49.28,28776.0,40.0,40.0,20.0,2014,3.111
16154,Kroměříž,BARL,mono,60,60.0,0.0,grain,4.94965625,3.145,6.885,loam,49.28,28776.0,40.0,40.0,20.0,2014,3.859
16156,Kroměříž,BARL,mono,90,90.0,0.0,grain,5.069187499999999,3.3405,7.0889999999999995,loam,49.28,28776.0,40.0,40.0,20.0,2014,4.0035
16158,Hněvčeves,BARL,106,OS1,60.0,0.0,grain,6.130522647058823,3.4978729411764697,8.831694117647059,clay loam,50.31,26449.0,35.0,30.0,35.0,2014,8.796889411764706
16182,Pernolec,C180,140,71,0.0,0.0,above-ground biomass,8.045,5.220000000000001,12.23,sandy loam,49.77,23110.0,65.0,25.0,10.0,2014,7.86
16184,Pernolec,C180,140,opt,120.0,10.0,above-ground biomass,10.844999999999999,5.58,16.9,sandy loam,49.77,23110.0,65.0,25.0,10.0,2014,12.62
16188,Hněvčeves,BARL,140,71,0.0,0.0,grain,3.7417166666666657,1.7457999999999998,5.8996,clay loam,50.31,26449.0,35.0,30.0,35.0,2014,4.1022
16190,Hněvčeves,BARL,140,opt,60.0,10.0,grain,6.072316666666667,2.3392,7.74,clay loam,50.31,26449.0,35.0,30.0,35.0,2014,7.74
16192,Kostelec,BARL,140,71,0.0,0.0,grain,3.1811400000000005,1.6683999999999999,4.0935999999999995,sandy loam,50.13,26787.0,65.0,25.0,10.0,2014,2.7004
16194,Kostelec,BARL,140,opt,60.0,10.0,grain,5.41284,3.0272,6.7940000000000005,sandy loam,50.13,26787.0,65.0,25.0,10.0,2014,4.6096
16196,Pernolec,BARL,140,71,0.0,0.0,grain,2.542733333333333,1.333,3.3626,sandy loam,49.77,23110.0,65.0,25.0,10.0,2014,3.3626
16198,Pernolec,BARL,140,opt,60.0,10.0,grain,4.281844444444445,2.0382000000000002,5.6502,sandy loam,49.77,23110.0,65.0,25.0,10.0,2014,4.2914
16202,Žabčice,BARL,DP23-mono,0,0.0,0.0,grain,3.9454999999999996,1.7594999999999998,6.341,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,5.5165
16204,Žabčice,BARL,DP23-mono,30,30.0,0.0,grain,4.923,2.533,7.344,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,6.298500000000001
16206,Žabčice,BARL,DP23-mono,60,60.0,0.0,grain,5.4655,2.771,7.5735,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,7.021
16208,Žabčice,BARL,DP23-mono,90,90.0,0.0,grain,5.512999999999999,2.8899999999999997,7.497,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,7.497
16210,Žabčice,WWHT,DP23-mono,0,0.0,0.0,grain,5.654766666666668,1.2665,9.061,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,9.061
16212,Žabčice,WWHT,DP23-mono,100,100.0,0.0,grain,6.014600000000001,0.935,9.01,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,8.398
16214,Žabčice,C100,DP23-mono,0,0.0,25.0,grain,6.76304,2.8895999999999997,12.2292,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,7.8776
16216,Žabčice,C100,DP23-mono,120,120.0,25.0,grain,7.377653333333333,2.6144,12.556,clay loam,49.02,27913.0,35.0,30.0,35.0,2014,8.3076
16218,Ivanovice,WWHT,DP04-mono,111+112,120.0,0.0,grain,5.610066666666666,2.2704,8.2302,,,,,,,2014,6.1662
16219,Ivanovice,BARL,DP04-mono,211+212,50.0,0.0,grain,5.54542111111111,2.1672,8.0668,,,,,,,2014,6.6822
16682,Chrastava,WWHT,Nstac,0,0.0,0.0,grain,2.4467,1.4362,3.44,loamy sand,50.82,26459.0,82.0,13.0,5.0,2014,1.4362
16684,Chrastava,WWHT,Nstac,N,150.0,0.0,grain,5.7362,4.2484,7.911999999999999,loamy sand,50.82,26459.0,82.0,13.0,5.0,2014,7.911999999999999
16686,Chrastava,WWHT,Nstac,FYM. + N,150.0,10.0,grain,5.3965,3.4055999999999997,7.490600000000001,loamy sand,50.82,26459.0,82.0,13.0,5.0,2014,7.490600000000001
16709,Pusté Jakartice,WWHT,Nstac,0,0.0,0.0,grain,4.5924,2.7605999999999997,7.0692,loam,49.98,29745.0,40.0,40.0,20.0,2014,2.7605999999999997
16711,Pusté Jakartice,WWHT,Nstac,N,150.0,0.0,grain,6.59405,5.2546,8.126999999999999,loam,49.98,29745.0,40.0,40.0,20.0,2014,5.8308
